timestamp,dx_rel,dy_rel,ear_left,ear_right,blink_l,blink_r,dist_cm,brightness,label
2025-12-12T16:45:08.108756,0.2271,-0.0023,0.4179,0.3585,0,0,44.8,121,RIGHT
2025-12-12T16:45:08.157887,0.2312,-0.0019,0.4152,0.3546,0,0,45.2,121,RIGHT
2025-12-12T16:45:08.238826,0.2237,-0.0002,0.4120,0.3518,0,0,45.3,121,RIGHT
2025-12-12T16:45:08.330155,0.2355,-0.0061,0.4091,0.3461,0,0,45.2,121,RIGHT
2025-12-12T16:45:08.417963,0.2381,-0.0062,0.4072,0.3498,0,0,45.1,121,RIGHT
2025-12-12T16:45:08.485169,0.2335,-0.0121,0.4076,0.3466,0,0,44.7,121,RIGHT
2025-12-12T16:45:08.592076,0.2388,-0.0156,0.4115,0.3519,0,0,45.4,121,RIGHT
2025-12-12T16:45:08.669569,0.2234,-0.0116,0.4150,0.3544,0,0,45.5,121,RIGHT
2025-12-12T16:45:08.738043,0.2368,-0.0053,0.4171,0.3541,0,0,45.5,121,RIGHT
2025-12-12T16:45:08.834295,0.2400,-0.0037,0.4063,0.3579,0,0,45.7,121,RIGHT
2025-12-12T16:45:08.922977,0.2371,0.0012,0.4068,0.3635,0,0,46.0,121,RIGHT
2025-12-12T16:45:08.997713,0.2116,-0.0026,0.4028,0.3538,0,0,45.5,121,RIGHT
2025-12-12T16:45:09.083449,0.2188,-0.0011,0.4126,0.3578,0,0,45.6,121,RIGHT
2025-12-12T16:45:09.158493,0.2106,-0.0044,0.4021,0.3673,0,0,45.9,121,RIGHT
2025-12-12T16:45:09.252553,0.2129,-0.0002,0.4081,0.3650,0,0,46.0,121,RIGHT
2025-12-12T16:45:09.316247,0.2168,-0.0032,0.3997,0.3621,0,0,45.7,121,RIGHT
2025-12-12T16:45:11.166243,0.2013,0.0029,0.4144,0.3478,0,0,45.9,121,RIGHT
2025-12-12T16:45:11.254388,0.2185,0.0056,0.4140,0.3350,0,0,45.7,121,RIGHT
2025-12-12T16:45:11.324126,0.2216,0.0098,0.4137,0.3341,0,0,45.3,121,RIGHT
2025-12-12T16:45:11.427295,0.2251,0.0083,0.4104,0.3362,0,0,45.6,121,RIGHT
2025-12-12T16:45:11.483552,0.2356,0.0042,0.4085,0.3521,0,0,45.6,121,RIGHT
2025-12-12T16:45:11.586111,0.2376,0.0068,0.4122,0.3502,0,0,45.4,121,RIGHT
2025-12-12T16:45:11.665855,0.2232,0.0108,0.4055,0.3540,0,0,45.0,121,RIGHT
2025-12-12T16:45:11.739816,0.2317,0.0142,0.4130,0.3573,0,0,44.8,121,RIGHT
2025-12-12T16:45:11.814345,0.2292,0.0209,0.4161,0.3513,0,0,44.5,121,RIGHT
2025-12-12T16:45:11.926260,0.2344,0.0140,0.4154,0.3652,0,0,44.7,121,RIGHT
2025-12-12T16:45:11.982861,0.2052,0.0026,0.4117,0.3511,0,0,45.4,121,RIGHT
2025-12-12T16:45:12.073349,0.2070,0.0004,0.4113,0.3595,0,0,45.9,121,RIGHT
2025-12-12T16:45:12.157321,0.1990,-0.0022,0.4117,0.3687,0,0,46.3,121,RIGHT
2025-12-12T16:45:12.256440,0.1873,-0.0008,0.4171,0.3734,0,0,46.7,121,RIGHT
2025-12-12T16:45:12.323667,0.2018,0.0059,0.4137,0.3851,0,0,46.4,121,RIGHT
2025-12-12T16:45:12.406857,0.2062,0.0039,0.4068,0.3716,0,0,46.1,121,RIGHT
2025-12-12T16:45:12.501213,0.2219,-0.0008,0.4171,0.3631,0,0,46.4,121,RIGHT
2025-12-12T16:45:12.583226,0.2094,-0.0020,0.4052,0.3532,0,0,46.2,121,RIGHT
2025-12-12T16:45:12.653345,0.2104,0.0015,0.4129,0.3553,0,0,45.7,121,RIGHT
2025-12-12T16:45:12.740291,0.2021,0.0079,0.4097,0.3602,0,0,46.1,121,RIGHT
2025-12-12T16:45:12.826396,0.2015,0.0079,0.4140,0.3603,0,0,46.5,121,RIGHT
2025-12-12T16:45:12.916438,0.1965,0.0097,0.4063,0.3636,0,0,46.3,121,RIGHT
2025-12-12T16:45:13.001107,0.1960,0.0066,0.4113,0.3618,0,0,46.3,121,RIGHT
2025-12-12T16:45:13.087799,0.1737,0.0013,0.4016,0.3313,0,0,45.5,121,RIGHT
2025-12-12T16:45:13.150955,0.2172,0.0044,0.4020,0.3714,0,0,45.1,121,RIGHT
2025-12-12T16:45:13.238863,0.2342,0.0098,0.4042,0.3512,0,0,44.6,121,RIGHT
2025-12-12T16:45:13.335881,0.2366,0.0047,0.4034,0.3713,0,0,45.0,121,RIGHT
2025-12-12T16:45:13.411021,0.2250,0.0114,0.4086,0.3529,0,0,44.5,121,RIGHT
2025-12-12T16:45:13.500740,0.2341,0.0080,0.4103,0.3439,0,0,44.5,121,RIGHT
2025-12-12T16:45:13.569767,0.2375,0.0069,0.4079,0.3559,0,0,44.9,121,RIGHT
2025-12-12T16:45:13.650952,0.2051,0.0091,0.4089,0.3536,0,0,45.0,121,RIGHT
2025-12-12T16:45:13.755505,0.1930,0.0050,0.4084,0.3450,0,0,45.2,121,RIGHT
2025-12-12T16:45:13.832441,0.2067,0.0097,0.4065,0.3633,0,0,45.1,121,RIGHT
2025-12-12T16:45:13.907737,0.2222,0.0075,0.4068,0.3555,0,0,45.1,121,RIGHT
2025-12-12T16:45:14.000661,0.1984,0.0015,0.4044,0.3440,0,0,45.3,121,RIGHT
2025-12-12T16:45:14.070798,0.2045,0.0088,0.4009,0.3492,0,0,44.9,121,RIGHT
2025-12-12T16:45:14.149702,0.2172,0.0092,0.4117,0.3646,0,0,44.9,121,RIGHT
2025-12-12T16:45:14.237655,0.2146,0.0077,0.4061,0.3619,0,0,45.0,121,RIGHT
2025-12-12T16:45:14.324073,0.2123,0.0127,0.4030,0.3584,0,0,44.8,121,RIGHT
2025-12-12T16:45:14.418228,0.2268,0.0090,0.4120,0.3618,0,0,45.1,121,RIGHT
2025-12-12T16:45:14.483795,0.1972,0.0068,0.4092,0.3425,0,0,45.3,121,RIGHT
2025-12-12T16:45:14.587385,0.2193,0.0061,0.4131,0.3700,0,0,45.2,121,RIGHT
2025-12-12T16:45:14.653968,0.2119,0.0118,0.4149,0.3614,0,0,45.4,121,RIGHT
2025-12-12T16:45:14.751775,0.2057,0.0051,0.4175,0.3769,0,0,45.5,121,RIGHT
2025-12-12T16:45:14.815907,0.2069,0.0057,0.4169,0.3691,0,0,45.5,121,RIGHT
2025-12-12T16:45:14.926063,0.2186,0.0037,0.4189,0.3718,0,0,45.4,121,RIGHT
2025-12-12T16:45:14.990701,0.2252,0.0109,0.4168,0.3665,0,0,45.5,121,RIGHT
2025-12-12T16:45:15.088768,0.2244,0.0132,0.4142,0.3615,0,0,44.9,121,RIGHT
2025-12-12T16:45:15.149695,0.2263,0.0004,0.4211,0.3767,0,0,45.5,121,RIGHT
2025-12-12T16:45:15.248982,0.2105,0.0119,0.4052,0.3616,0,0,44.7,121,RIGHT
2025-12-12T16:45:15.756727,0.2061,0.0044,0.4169,0.3645,0,0,45.2,121,RIGHT
2025-12-12T16:45:15.815669,0.2165,0.0017,0.4170,0.3659,0,0,45.0,121,RIGHT
2025-12-12T16:45:15.925665,0.1986,0.0093,0.4144,0.3441,0,0,44.9,121,RIGHT
2025-12-12T16:45:15.983020,0.2221,0.0023,0.4214,0.3574,0,0,45.2,121,RIGHT
2025-12-12T16:45:16.084624,0.2141,0.0123,0.4117,0.3514,0,0,45.7,121,RIGHT
2025-12-12T16:45:16.152983,0.2015,0.0077,0.4202,0.3514,0,0,45.8,121,RIGHT
2025-12-12T16:45:16.253865,0.2221,0.0092,0.4135,0.3527,0,0,45.3,121,RIGHT
2025-12-12T16:45:16.316204,0.2184,0.0084,0.4132,0.3520,0,0,45.1,121,RIGHT
2025-12-12T16:45:16.405829,0.2276,0.0029,0.4205,0.3710,0,0,45.1,121,RIGHT
2025-12-12T16:45:16.497588,0.2305,0.0050,0.4108,0.3712,0,0,44.9,121,RIGHT
2025-12-12T16:45:16.584826,0.2338,0.0060,0.4158,0.3627,0,0,44.9,121,RIGHT
2025-12-12T16:45:16.650402,0.2262,0.0029,0.4085,0.3700,0,0,45.1,121,RIGHT
2025-12-12T16:45:16.741429,0.2108,0.0019,0.4110,0.3749,0,0,44.8,121,RIGHT
2025-12-12T16:45:16.834284,0.2145,0.0119,0.4048,0.3730,0,0,44.9,121,RIGHT
2025-12-12T16:45:16.919647,0.2189,0.0072,0.4136,0.3767,0,0,45.0,121,RIGHT
2025-12-12T16:45:16.982725,0.2192,0.0137,0.4064,0.3650,0,0,44.6,121,RIGHT
2025-12-12T16:45:17.087202,0.2171,-0.0004,0.4196,0.3737,0,0,45.1,121,RIGHT
2025-12-12T16:45:17.151654,0.2076,0.0075,0.4020,0.3653,0,0,45.2,121,RIGHT
2025-12-12T16:45:17.261743,0.2045,0.0105,0.4140,0.3648,0,0,44.7,121,RIGHT
2025-12-12T16:45:17.322369,0.2090,0.0081,0.4074,0.3739,0,0,44.9,121,RIGHT
2025-12-12T16:45:17.407374,0.2130,0.0023,0.4206,0.3867,0,0,45.1,121,RIGHT
2025-12-12T16:45:17.502278,0.2123,0.0060,0.4181,0.3731,0,0,44.9,121,RIGHT
2025-12-12T16:45:17.570728,0.2188,0.0019,0.4142,0.3836,0,0,45.2,121,RIGHT
2025-12-12T16:45:17.669253,0.2268,0.0087,0.4055,0.3886,0,0,44.9,121,RIGHT
2025-12-12T16:45:17.737840,0.2190,0.0041,0.4107,0.3783,0,0,45.0,121,RIGHT
2025-12-12T16:45:17.817443,0.2158,0.0077,0.4097,0.3893,0,0,45.0,121,RIGHT
2025-12-12T16:45:17.907628,0.2050,0.0071,0.4160,0.3666,0,0,44.6,121,RIGHT
2025-12-12T16:45:17.998703,0.2214,0.0053,0.4169,0.3804,0,0,44.9,121,RIGHT
2025-12-12T16:45:18.085979,0.2070,0.0042,0.4160,0.3644,0,0,44.9,121,RIGHT
2025-12-12T16:45:18.158593,0.2036,0.0007,0.4218,0.3781,0,0,44.8,121,RIGHT
2025-12-12T16:45:18.258175,0.2070,-0.0063,0.4127,0.3716,0,0,45.1,121,RIGHT
2025-12-12T16:45:18.315345,0.2145,-0.0011,0.4140,0.3735,0,0,44.6,121,RIGHT
2025-12-12T16:45:18.419367,0.2134,0.0027,0.4031,0.3694,0,0,44.7,121,RIGHT
2025-12-12T16:45:18.483758,0.2081,0.0063,0.4106,0.3618,0,0,44.5,121,RIGHT
2025-12-12T16:45:18.587262,0.2253,0.0015,0.4104,0.3820,0,0,45.2,121,RIGHT
2025-12-12T16:45:18.653132,0.2191,0.0084,0.4026,0.3756,0,0,44.9,121,RIGHT
2025-12-12T16:45:18.740200,0.2197,0.0034,0.4099,0.3765,0,0,45.0,121,RIGHT
2025-12-12T16:45:18.824035,0.2069,0.0064,0.3998,0.3652,0,0,44.5,121,RIGHT
2025-12-12T16:45:18.920030,0.2145,0.0021,0.4139,0.3678,0,0,44.9,121,RIGHT
2025-12-12T16:45:18.982859,0.2169,-0.0058,0.4084,0.3690,0,0,44.8,121,RIGHT
2025-12-12T16:45:19.069740,0.1986,-0.0016,0.4126,0.3689,0,0,44.5,121,RIGHT
2025-12-12T16:45:19.159069,0.2127,0.0016,0.4108,0.3689,0,0,44.9,121,RIGHT
2025-12-12T16:45:19.244351,0.2230,-0.0028,0.4176,0.3793,0,0,45.3,121,RIGHT
2025-12-12T16:45:19.316602,0.2102,0.0034,0.4124,0.3630,0,0,44.6,121,RIGHT
2025-12-12T16:45:19.405278,0.2196,-0.0033,0.4177,0.3733,0,0,45.3,121,RIGHT
2025-12-12T16:45:19.497435,0.2175,0.0126,0.4110,0.3708,0,0,45.1,121,RIGHT
2025-12-12T16:45:19.589985,0.2173,0.0043,0.4125,0.3589,0,0,44.9,121,RIGHT
2025-12-12T16:45:19.653287,0.2215,0.0093,0.4147,0.3614,0,0,44.6,121,RIGHT
2025-12-12T16:45:19.754150,0.1982,0.0021,0.4070,0.3533,0,0,44.7,121,RIGHT
2025-12-12T16:45:19.824326,0.2133,0.0005,0.4111,0.3657,0,0,44.8,121,RIGHT
2025-12-12T16:45:20.656006,0.2271,0.0092,0.4034,0.3770,0,0,44.6,121,RIGHT
2025-12-12T16:45:20.759132,0.1979,0.0099,0.4066,0.3503,0,0,44.8,121,RIGHT
2025-12-12T16:45:20.822010,0.2118,0.0127,0.4076,0.3461,0,0,44.8,121,RIGHT
2025-12-12T16:45:20.921666,0.2095,0.0080,0.4097,0.3596,0,0,44.9,121,RIGHT
2025-12-12T16:45:20.984146,0.2080,0.0091,0.4083,0.3624,0,0,44.9,121,RIGHT
2025-12-12T16:45:21.081680,0.2246,0.0097,0.4187,0.3501,0,0,45.4,121,RIGHT
2025-12-12T16:45:21.161537,0.2181,0.0105,0.4130,0.3510,0,0,45.0,121,RIGHT
2025-12-12T16:45:21.248337,0.2058,0.0132,0.4095,0.3378,0,0,45.1,121,RIGHT
2025-12-12T16:45:21.316531,0.2141,0.0160,0.4113,0.3491,0,0,45.3,121,RIGHT
2025-12-12T16:45:21.419082,0.2230,0.0101,0.4072,0.3572,0,0,45.5,121,RIGHT
2025-12-12T16:45:21.489394,0.2177,0.0126,0.4020,0.3492,0,0,44.9,121,RIGHT
2025-12-12T16:45:21.573463,0.2166,0.0070,0.4018,0.3640,0,0,45.0,121,RIGHT
2025-12-12T16:45:21.671659,0.2207,0.0130,0.4060,0.3573,0,0,45.2,121,RIGHT
2025-12-12T16:45:21.752569,0.2241,0.0113,0.4170,0.3651,0,0,45.5,121,RIGHT
2025-12-12T16:45:21.817212,0.2164,0.0117,0.4070,0.3534,0,0,45.1,121,RIGHT
2025-12-12T16:45:21.903563,0.2218,0.0054,0.3993,0.3785,0,0,44.8,121,RIGHT
2025-12-12T16:45:22.005299,0.1938,-0.0021,0.4024,0.3536,0,0,44.9,121,RIGHT
2025-12-12T16:45:22.085139,0.1999,0.0124,0.4062,0.3691,0,0,44.5,121,RIGHT
2025-12-12T16:45:22.152311,0.1998,0.0097,0.4063,0.3520,0,0,44.8,121,RIGHT
2025-12-12T16:45:22.254969,0.1996,0.0081,0.4111,0.3422,0,0,45.1,121,RIGHT
2025-12-12T16:45:22.314795,0.2199,0.0155,0.4100,0.3663,0,0,45.0,121,RIGHT
2025-12-12T16:45:22.418764,0.2233,0.0191,0.4055,0.3481,0,0,45.6,121,RIGHT
2025-12-12T16:45:22.483903,0.2326,0.0167,0.4126,0.3492,0,0,46.0,121,RIGHT
2025-12-12T16:45:22.584869,0.2358,0.0114,0.4201,0.3593,0,0,45.9,121,RIGHT
2025-12-12T16:45:22.669055,0.2279,0.0217,0.4113,0.3546,0,0,45.5,121,RIGHT
2025-12-12T16:45:22.738675,0.2322,0.0217,0.4115,0.3535,0,0,45.9,121,RIGHT
2025-12-12T16:45:22.819349,0.2342,0.0216,0.4016,0.3468,0,0,45.5,121,RIGHT
2025-12-12T16:45:22.920951,0.2396,0.0202,0.4095,0.3583,0,0,45.3,121,RIGHT
2025-12-12T16:45:22.983583,0.2162,0.0190,0.4007,0.3534,0,0,45.0,121,RIGHT
2025-12-12T16:45:23.084827,0.1904,0.0176,0.4126,0.3388,0,0,45.0,121,RIGHT
2025-12-12T16:45:23.151541,0.1991,0.0139,0.4102,0.3437,0,0,45.2,121,RIGHT
2025-12-12T16:45:23.255198,0.2019,0.0154,0.4085,0.3553,0,0,45.2,121,RIGHT
2025-12-12T16:45:23.315211,0.2081,0.0211,0.4158,0.3335,0,0,46.0,121,RIGHT
2025-12-12T16:45:23.420013,0.2050,0.0109,0.4212,0.3501,0,0,46.8,121,RIGHT
2025-12-12T16:45:23.496922,0.2034,0.0032,0.4192,0.3478,0,0,46.3,121,RIGHT
2025-12-12T16:45:23.591719,0.1958,0.0103,0.4188,0.3500,0,0,45.9,121,RIGHT
2025-12-12T16:45:23.651185,0.2111,0.0127,0.4148,0.3540,0,0,45.6,121,RIGHT
2025-12-12T16:45:23.750864,0.2036,0.0117,0.4147,0.3363,0,0,45.9,121,RIGHT
2025-12-12T16:45:23.833275,0.2042,0.0141,0.4045,0.3601,0,0,44.7,121,RIGHT
2025-12-12T16:45:23.902963,0.1935,0.0108,0.4104,0.3517,0,0,45.1,121,RIGHT
2025-12-12T16:45:24.000329,0.1924,0.0088,0.4157,0.3603,0,0,45.3,121,RIGHT
2025-12-12T16:45:24.090089,0.1891,0.0070,0.4146,0.3413,0,0,45.5,121,RIGHT
2025-12-12T16:45:24.160993,0.1885,0.0028,0.4156,0.3535,0,0,45.3,121,RIGHT
2025-12-12T16:45:24.238857,0.1927,0.0042,0.4097,0.3498,0,0,45.2,121,RIGHT
2025-12-12T16:45:24.329879,0.1930,0.0064,0.4186,0.3465,0,0,45.3,121,RIGHT
2025-12-12T16:45:24.421856,0.2032,0.0051,0.4187,0.3546,0,0,45.4,121,RIGHT
2025-12-12T16:45:24.485345,0.2045,0.0091,0.4204,0.3308,0,0,46.0,121,RIGHT
2025-12-12T16:45:24.572810,0.2293,0.0067,0.4214,0.3484,0,0,46.1,121,RIGHT
2025-12-12T16:45:24.662427,0.2402,0.0158,0.4235,0.3146,0,0,46.6,121,RIGHT
2025-12-12T16:45:24.754640,0.2146,0.0051,0.4145,0.3330,0,0,46.4,121,RIGHT
2025-12-12T16:45:25.321588,0.2051,0.0050,0.4206,0.3341,0,0,46.6,121,RIGHT
2025-12-12T16:45:25.421890,0.2107,0.0056,0.4166,0.3480,0,0,45.9,121,RIGHT
2025-12-12T16:45:25.489351,0.2369,-0.0013,0.4329,0.3531,0,0,46.2,121,RIGHT
2025-12-12T16:45:25.588173,0.2190,0.0070,0.4169,0.3400,0,0,45.5,121,RIGHT
2025-12-12T16:45:25.651003,0.2054,0.0042,0.4178,0.3340,0,0,46.7,121,RIGHT
2025-12-12T16:45:25.756073,0.1967,-0.0040,0.4249,0.3458,0,0,46.9,121,RIGHT
2025-12-12T16:45:25.816130,0.2052,-0.0057,0.4259,0.3504,0,0,46.5,121,RIGHT
2025-12-12T16:45:25.907086,0.1993,-0.0019,0.4185,0.3433,0,0,46.5,121,RIGHT
2025-12-12T16:45:26.001942,0.2044,-0.0007,0.4213,0.3441,0,0,46.6,121,RIGHT
2025-12-12T16:45:26.087853,0.2039,-0.0019,0.4185,0.3477,0,0,46.2,121,RIGHT
2025-12-12T16:45:26.155041,0.2047,-0.0004,0.4176,0.3514,0,0,47.0,121,RIGHT
2025-12-12T16:45:26.247812,0.1907,-0.0015,0.4191,0.3622,0,0,46.8,121,RIGHT
2025-12-12T16:45:26.324258,0.2010,-0.0039,0.4190,0.3677,0,0,46.5,121,RIGHT
2025-12-12T16:45:26.423155,0.2111,-0.0031,0.4238,0.3601,0,0,46.9,121,RIGHT
2025-12-12T16:45:26.485003,0.2289,0.0003,0.4322,0.3536,0,0,46.7,121,RIGHT
2025-12-12T16:45:26.587868,0.2095,-0.0035,0.4195,0.3287,0,0,46.5,121,RIGHT
2025-12-12T16:45:26.657342,0.2172,0.0017,0.4163,0.3453,0,0,46.1,121,RIGHT
2025-12-12T16:45:26.755353,0.2339,0.0070,0.4240,0.3137,0,0,46.5,121,RIGHT
2025-12-12T16:45:26.820222,0.2317,-0.0006,0.4192,0.3407,0,0,46.0,121,RIGHT
2025-12-12T16:45:26.904319,0.2280,-0.0012,0.4263,0.3166,0,0,46.8,121,RIGHT
2025-12-12T16:45:27.002367,0.2101,-0.0036,0.4249,0.3299,0,0,46.3,121,RIGHT
2025-12-12T16:45:27.071187,0.2153,0.0039,0.4242,0.3083,0,0,46.2,121,RIGHT
2025-12-12T16:45:27.164475,0.2319,0.0149,0.4244,0.3334,0,0,45.9,121,RIGHT
2025-12-12T16:45:27.238298,0.2239,0.0133,0.4156,0.3242,0,0,46.7,121,RIGHT
2025-12-12T16:45:27.315924,0.2155,0.0105,0.4228,0.3268,0,0,46.5,121,RIGHT
2025-12-12T16:45:27.416379,0.2275,0.0112,0.4222,0.3284,0,0,46.3,121,RIGHT
2025-12-12T16:45:27.498834,0.2317,0.0109,0.4259,0.3206,0,0,46.6,121,RIGHT
2025-12-12T16:45:27.582878,0.2199,0.0134,0.4218,0.3242,0,0,46.3,121,RIGHT
2025-12-12T16:45:27.651441,0.2215,0.0110,0.4163,0.3274,0,0,46.1,121,RIGHT
2025-12-12T16:45:27.742362,0.2064,0.0039,0.4266,0.3145,0,0,46.7,121,RIGHT
2025-12-12T16:45:27.822898,0.2064,0.0071,0.4279,0.3352,0,0,46.2,121,RIGHT
2025-12-12T16:45:27.925994,0.2157,0.0065,0.4253,0.3156,0,0,46.5,121,RIGHT
2025-12-12T16:45:28.001894,0.1966,0.0019,0.4191,0.3308,0,0,46.8,121,RIGHT
2025-12-12T16:45:28.077019,0.2234,0.0064,0.4314,0.3483,0,0,46.5,121,RIGHT
2025-12-12T16:45:28.147784,0.2225,0.0105,0.4105,0.3276,0,0,46.1,121,RIGHT
2025-12-12T16:45:28.239657,0.2306,-0.0034,0.4359,0.3461,0,0,47.0,121,RIGHT
2025-12-12T16:45:28.321313,0.2244,0.0048,0.4207,0.3397,0,0,46.0,121,RIGHT
2025-12-12T16:45:28.423007,0.2273,0.0004,0.4338,0.3165,0,0,46.8,121,RIGHT
2025-12-12T16:45:28.490062,0.2248,0.0026,0.4305,0.3403,0,0,46.7,121,RIGHT
2025-12-12T16:45:28.587112,0.2260,0.0054,0.4215,0.3278,0,0,46.5,121,RIGHT
2025-12-12T16:45:28.650960,0.2260,0.0020,0.4275,0.3431,0,0,46.5,121,RIGHT
2025-12-12T16:45:28.753957,0.2211,-0.0039,0.4214,0.3389,0,0,46.2,121,RIGHT
2025-12-12T16:45:28.825348,0.2178,-0.0045,0.4132,0.3301,0,0,46.6,121,RIGHT
2025-12-12T16:45:28.924081,0.2263,-0.0061,0.4139,0.3357,0,0,46.6,121,RIGHT
2025-12-12T16:45:28.984142,0.2202,0.0009,0.4035,0.3277,0,0,46.2,121,RIGHT
2025-12-12T16:45:29.085815,0.2297,0.0018,0.4123,0.3178,0,0,46.7,121,RIGHT
2025-12-12T16:45:29.147504,0.2314,0.0003,0.4059,0.3074,0,0,46.2,121,RIGHT
2025-12-12T16:45:29.239344,0.2293,-0.0019,0.3990,0.3129,0,0,45.8,121,RIGHT
2025-12-12T16:45:29.332158,0.2238,0.0004,0.4018,0.3300,0,0,45.8,121,RIGHT
2025-12-12T16:45:29.404563,0.2197,0.0004,0.4074,0.3080,0,0,46.7,121,RIGHT
2025-12-12T16:45:34.074997,0.1942,0.0206,0.3294,0.3033,0,0,47.0,121,RIGHT
2025-12-12T16:45:34.158923,0.2016,0.0162,0.3521,0.3324,0,0,46.7,121,RIGHT
2025-12-12T16:45:34.245883,0.2069,0.0225,0.3355,0.3190,0,0,46.9,121,RIGHT
2025-12-12T16:45:34.328862,0.1968,0.0203,0.3512,0.3267,0,0,47.0,121,RIGHT
2025-12-12T16:45:34.418895,0.1999,0.0280,0.3330,0.3249,0,0,47.3,121,RIGHT
2025-12-12T16:45:34.486091,0.1913,0.0208,0.3400,0.3312,0,0,47.3,121,RIGHT
2025-12-12T16:45:34.579583,0.1866,0.0246,0.3262,0.3067,0,0,46.7,121,RIGHT
2025-12-12T16:45:34.663207,0.1952,0.0278,0.3351,0.3190,0,0,47.1,121,RIGHT
2025-12-12T16:45:34.753369,0.1838,0.0222,0.3336,0.3142,0,0,47.3,121,RIGHT
2025-12-12T16:45:34.818892,0.1586,0.0145,0.3377,0.3249,0,0,46.7,121,RIGHT
2025-12-12T16:45:34.903665,0.1794,0.0206,0.3330,0.3104,0,0,46.6,121,RIGHT
2025-12-12T16:45:34.999222,0.1809,0.0176,0.3335,0.3189,0,0,46.6,121,RIGHT
2025-12-12T16:45:35.069693,0.1780,0.0124,0.3265,0.3141,0,0,47.1,121,RIGHT
2025-12-12T16:45:35.161385,0.1894,0.0133,0.3340,0.3187,0,0,46.9,121,RIGHT
2025-12-12T16:45:35.240383,0.1935,0.0184,0.3323,0.3267,0,0,47.0,121,RIGHT
2025-12-12T16:45:35.332855,0.1847,0.0196,0.3402,0.3235,0,0,47.2,121,RIGHT
2025-12-12T16:45:35.406062,0.1895,0.0136,0.3394,0.3267,0,0,47.5,121,RIGHT
2025-12-12T16:45:35.491211,0.2108,0.0226,0.3362,0.3281,0,0,47.5,121,RIGHT
2025-12-12T16:45:35.577033,0.2189,0.0230,0.3379,0.3224,0,0,47.2,121,RIGHT
2025-12-12T16:45:35.663747,0.2118,0.0232,0.3392,0.3254,0,0,47.0,121,RIGHT
2025-12-12T16:45:35.753961,0.2029,0.0150,0.3300,0.3294,0,0,47.2,121,RIGHT
2025-12-12T16:45:35.819414,0.1929,0.0130,0.3341,0.3228,0,0,47.5,121,RIGHT
2025-12-12T16:45:35.917992,0.2288,0.0222,0.3348,0.3196,0,0,46.9,121,RIGHT
2025-12-12T16:45:35.996466,0.2344,0.0176,0.3494,0.3270,0,0,47.2,121,RIGHT
2025-12-12T16:45:36.090721,0.2007,0.0141,0.3293,0.3126,0,0,46.7,121,RIGHT
2025-12-12T16:45:36.166673,0.2049,0.0159,0.3341,0.3042,0,0,46.8,121,RIGHT
2025-12-12T16:45:36.235447,0.2127,0.0132,0.3371,0.3092,0,0,47.0,121,RIGHT
2025-12-12T16:45:36.322829,0.2174,0.0188,0.3324,0.3032,0,0,46.4,121,RIGHT
2025-12-12T16:45:36.419980,0.2138,0.0285,0.3280,0.3042,0,0,46.7,121,RIGHT
2025-12-12T16:45:36.485072,0.2168,0.0288,0.3227,0.3112,0,0,47.1,121,RIGHT
2025-12-12T16:45:36.590067,0.2045,0.0277,0.3294,0.3093,0,0,47.0,121,RIGHT
2025-12-12T16:45:36.653891,0.2081,0.0263,0.3311,0.2985,0,1,47.3,121,RIGHT
2025-12-12T16:45:36.752328,0.2217,0.0213,0.3274,0.2979,0,1,46.9,121,RIGHT
2025-12-12T16:45:36.815315,0.2165,0.0246,0.3272,0.2903,0,1,46.7,121,RIGHT
2025-12-12T16:45:36.919077,0.2085,0.0231,0.3270,0.2955,0,1,46.6,121,RIGHT
2025-12-12T16:45:36.983945,0.2146,0.0252,0.3319,0.2928,0,1,47.0,121,RIGHT
2025-12-12T16:45:37.073301,0.2005,0.0150,0.3214,0.2982,0,1,46.4,121,RIGHT
2025-12-12T16:45:37.148400,0.1975,0.0229,0.3338,0.3043,0,0,46.9,121,RIGHT
2025-12-12T16:45:37.251860,0.1879,0.0179,0.3297,0.3069,0,0,46.6,121,RIGHT
2025-12-12T16:45:37.317376,0.2059,0.0136,0.3360,0.2815,0,1,46.8,121,RIGHT
2025-12-12T16:45:37.418113,0.2187,0.0141,0.3433,0.2889,0,1,47.2,121,RIGHT
2025-12-12T16:45:37.484540,0.2206,0.0193,0.3332,0.3160,0,0,47.5,121,RIGHT
2025-12-12T16:45:37.578397,0.2135,0.0121,0.3386,0.3004,0,0,46.9,121,RIGHT
2025-12-12T16:45:37.663304,0.2062,0.0103,0.3318,0.2924,0,1,47.1,121,RIGHT
2025-12-12T16:45:37.737660,0.2146,0.0107,0.3434,0.3124,0,0,46.7,121,RIGHT
2025-12-12T16:45:37.817844,0.2159,0.0131,0.3487,0.2968,0,1,46.6,121,RIGHT
2025-12-12T16:45:37.920063,0.2135,0.0093,0.3500,0.3147,0,0,47.1,121,RIGHT
2025-12-12T16:45:37.982722,0.2175,0.0125,0.3581,0.3048,0,0,46.9,121,RIGHT
2025-12-12T16:45:38.090548,0.2177,0.0073,0.3540,0.3240,0,0,47.3,121,RIGHT
2025-12-12T16:45:38.146482,0.2221,0.0049,0.3570,0.2998,0,1,46.8,121,RIGHT
2025-12-12T16:45:41.814024,0.2203,0.0065,0.3657,0.3147,0,0,47.3,121,RIGHT
